song_id,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
deam_49,29.615181,0.22669214,22.238531,31.214859,35.850555,13.612024,140.9609,159.12967,80.42482,68.550964,3.5528693,0.29772046,2.6467047,3.3739598,4.5742016,1.9274969,19.451103,10.075535,8.00386,5.6546087,0.06853159,1.5000494,1.3263513,0.53064865,0.737822,5.0493116,0.8226597,14.9766655,15.040396,0.80719954,559.3855,0.44503427,1347.6991,0.13978875,-4.82462,-5.303916,1481.7184,0.19402294,-7.9357634,-2.772047,2482.462,0.13723744,-16.964146,-1.2460476,-8.332182,-0.36531094,19.56222,0.22101772,0.04606982,0.42007008,-0.011389274,-0.7473947,-5.4447603,15.411156,0.051081657,-0.003914719,2.1975584,0.37786177,2.6017647,3.536293,0.030833332,0.016562171
deam_50,20.924782,0.43052486,13.043695,17.175417,24.909906,11.866211,254.43935,364.1555,156.63979,169.34795,0.953041,0.8070966,0.3502269,0.74324155,1.4234595,1.0732327,30.189997,16.838713,5.927265,3.9535322,0.07677131,2.164884,0.9999949,0.95610505,2.771485,1.3606465,15.151354,1.2202188,31.256018,0.5301437,606.66876,0.40573734,1323.6559,0.1848728,-34.488644,-1.3282521,1652.0494,0.17029907,-43.01399,-0.98857677,2782.4165,0.11829027,-49.22951,-0.83599645,-25.010021,-0.41556275,33.902634,0.36771438,-0.061401594,-1.0447358,-0.014262153,-0.76456034,-18.636904,26.692522,-0.044433985,-0.004818057,1.7314095,0.97799516,0.94363636,0.9211506,0.090370364,0.26749152
deam_51,16.489302,0.36190557,13.132942,14.770322,17.312479,4.179537,79.777435,71.80686,67.334305,112.43354,2.0296252,0.659815,0.95924604,1.9846874,2.597421,1.6381749,16.616486,10.76229,5.5352526,4.154791,0.06293671,1.5013064,1.0878963,0.6946131,-1.0112476,-2.540751,-18.546797,-2.679033,-2.8044128,-14.871339,638.241,0.45344064,1283.0579,0.18773586,-19.552696,-1.2049916,1652.7653,0.17314956,-25.976944,-0.92899835,2691.988,0.120761596,-30.51046,-0.7802952,-18.178495,-0.53294307,24.790525,0.47549057,-0.07413911,-0.44072744,-0.009112912,-0.99328715,-6.660713,14.298784,-0.019127589,0.00044875423,1.6448101,0.2004008,4.907778,6.3715057,0.103999995,0.12846789
deam_52,18.991129,0.51055664,13.053299,14.664522,20.201355,7.148056,206.95593,386.2894,114.028435,325.9876,5.5002403,0.3584046,3.5353045,5.4450917,7.495869,3.9605646,38.009487,24.224857,21.604673,13.644217,0.06705162,1.5423247,0.90010965,0.9471857,-1.7049814,-1.4788148,-17.676008,-2.1870394,-6.3559213,-5.551392,526.5967,0.3539477,1200.0199,0.19303133,-24.000156,-1.502077,1477.8916,0.15141931,-23.9704,-1.4355035,2489.6833,0.09580704,-28.35648,-1.1715604,-10.515853,-0.61620486,19.48586,0.34980732,-0.078884445,-0.2941815,-0.012097493,-0.788858,-4.8247514,14.828722,-0.068757296,-0.007636212,3.1076581,1.0002223,0.9495556,1.0048857,0.0425,0.024730692
deam_53,20.09295,0.289289,16.494576,18.868652,23.928818,7.4342422,209.32668,271.94543,121.36614,130.63458,2.249773,0.33080557,1.6032265,2.444349,2.859721,1.2564944,7.4656563,6.2536254,3.5500596,3.310118,0.07151667,1.623188,1.2643372,0.5738874,-2.2638893,-0.969368,4.2076907,5.1830893,8.633721,1.4797258,443.6323,0.3372547,1243.6407,0.14187752,-17.75312,-2.7936552,1383.0576,0.12481161,-21.636656,-2.174696,2337.6765,0.084792666,-24.721725,-1.8792005,-7.9322333,-0.33913386,13.923392,0.3349871,-1.1130396e-06,-25013.932,-0.019593371,-0.35707584,-6.40835,13.587002,-0.00570221,-0.016493056,1.1764706,1.2891754,0.70793104,1.2259039,0.06341463,0.06951433
deam_54,18.669802,0.26117527,14.931401,15.192777,24.021791,9.09039,174.38408,353.61993,74.44768,101.27563,1.8300667,0.5539819,0.9445581,1.6249863,2.7173128,1.7727547,19.857723,16.915104,5.4616437,3.9208002,0.05180972,1.9960787,1.3619552,0.75150615,0.11056969,35.196808,9.798909,2.6504734,17.692987,1.0765042,656.32605,0.38079184,1270.9485,0.21307205,-42.762592,-1.4607903,1618.2094,0.16787097,-46.455353,-1.3061482,2651.097,0.11292984,-52.16744,-1.12962,-16.60448,-0.48353833,25.769838,0.38182473,-0.08092516,-0.41649905,-0.013539752,-0.6806395,-16.96587,27.930065,-0.102712475,-0.013720422,1.3105286,0.6448744,1.3293103,2.3813744,0.22346152,0.24025533
deam_55,34.083324,0.29815674,23.140364,33.6523,45.499283,22.35892,255.89998,375.65695,112.28895,86.97738,2.5169709,0.44062907,1.4230952,2.4675617,3.5650353,2.14194,36.745728,24.163933,10.960889,6.054685,0.05537988,1.8689094,1.1961349,0.621373,3.5070553,1.4414414,3.695616,3.138329,12.729898,0.90247023,666.3798,0.44223619,1208.3982,0.19028002,-13.421389,-2.8267362,1660.9519,0.2102267,-15.331076,-2.0189188,2663.2842,0.1419753,-20.103569,-1.4899656,-7.652574,-0.7479155,16.369057,0.41090074,0.019955814,1.7099576,-0.01064656,-1.2293533,-7.793466,16.87257,0.0129850805,-0.007053385,2.7543314,0.93437153,1.0285714,1.3283422,0.028846154,0.014230768
deam_56,29.02324,0.41461584,17.858793,29.950542,42.08473,24.225935,283.3726,401.24982,241.05481,333.23245,5.1012115,0.2044017,4.2215624,4.9711933,6.121273,1.8997107,19.293272,12.139054,12.38804,6.637525,0.07999725,1.770741,1.1588814,0.57155585,-0.52340746,-6.1105447,1.5530734,10.9527645,7.1267133,1.6274472,572.49457,0.38341126,1226.7191,0.19595122,-25.66774,-2.1803575,1518.3381,0.17148943,-21.966127,-2.1780167,2505.4697,0.116505496,-26.255957,-1.7759397,-4.802425,-0.9648792,11.91396,0.5617823,-0.026890237,-0.88901085,-0.011863274,-0.7790124,-2.8112314,8.981518,-0.031473305,-0.010769377,3.018868,1.6670372,0.5441333,0.6644097,0.049387753,0.033160597
deam_58,18.30251,0.46472785,13.906223,15.049171,19.137043,5.2308197,237.89226,630.84186,223.8183,660.8729,2.053086,0.426075,1.3001181,1.9577454,2.6464655,1.3463475,17.659874,13.297684,9.271703,6.7404127,0.045269664,1.8657266,1.045125,0.833485,0.18687978,22.336296,22.121916,1.5259947,22.054487,0.76208633,830.18164,0.3798166,999.58417,0.3647828,-54.490974,-1.1803279,1886.0787,0.1964397,-52.90226,-1.1921872,2920.632,0.11875796,-56.3187,-1.088519,-11.668991,-0.7993799,27.02922,0.3141885,-0.10782891,-0.33467135,0.00010348095,160.68951,-17.062885,30.219929,-0.12958758,-0.00045953272,2.287872,0.88967973,0.93824995,1.4517349,0.1932353,0.2168453
deam_59,26.270803,0.29182515,17.448929,24.288029,32.10072,14.651791,182.27638,238.68217,68.79425,88.06485,6.241309,0.1820464,5.450101,6.297966,6.995217,1.545116,37.16477,29.698462,11.43006,6.8546867,0.04337066,1.6596495,0.7092455,0.62368304,0.2902815,10.208747,6.422669,1.7202522,9.466722,0.9506384,551.248,0.27883297,1262.622,0.18909295,-23.385614,-1.7954725,1426.2168,0.15779963,-19.846586,-2.049602,2398.9375,0.1038022,-26.184366,-1.4974046,-4.466493,-0.8029294,14.723771,0.30471945,-0.028765898,-0.9383599,-0.006259469,-1.3358049,-3.6709723,12.096651,-0.025326556,-0.00825135,2.598845,1.1785636,0.7907547,0.8020912,0.04625,0.03658466
deam_60,21.25395,0.3317651,16.708109,17.54859,27.267416,10.559307,137.07674,119.64762,132.80179,219.343,2.2081807,0.15267329,1.9348091,2.1882796,2.4730418,0.5382327,18.252832,9.510485,5.4466476,2.9281633,0.09429157,1.3651538,1.4861345,0.5781085,-1.8615798,-1.3581696,2.1315827,9.4292965,12.514766,1.2334052,794.1664,0.31845382,1164.3158,0.19838452,-14.894246,-2.3982425,1824.8828,0.18591858,-19.158474,-1.7656572,2918.2073,0.12838884,-23.386776,-1.411033,-7.916384,-0.48433965,15.866873,0.28878438,-0.005706889,-8.422184,-0.0009064593,-7.808057,-5.86753,13.649438,0.007847157,0.0006198967,3.374029,0.9784301,0.9745454,0.96111554,0.040799998,0.023986662
deam_62,32.618553,0.277495,28.915104,31.958357,39.90398,10.988876,297.96902,492.24384,148.32114,301.56754,3.172918,0.25167295,2.5853593,3.0769103,3.7943113,1.208952,29.54802,21.575165,9.014541,9.362378,0.04279755,1.7736683,1.1016858,0.52323395,0.14391474,27.709505,-0.2679898,-60.072075,-1.93128,-8.507367,652.1562,0.29180506,1115.0366,0.24658562,-52.417233,-1.4629092,1535.5496,0.17261352,-40.718704,-1.8847325,2462.4717,0.1479811,-45.389618,-1.6354908,2.4080698,1.752776,7.327155,0.6781778,-0.020090658,-1.7682675,0.0076034386,1.3393527,-0.061965097,7.898398,-0.040412184,0.00760469,2.6859045,3.1333334,0.24184397,0.15065156,0.06277777,0.04405333
deam_64,17.55025,0.31686354,12.597686,15.310055,21.060131,8.462445,182.93584,228.14066,155.92427,167.58145,2.441964,0.15957385,2.105011,2.4393253,2.7665448,0.66153383,10.955518,6.7910495,5.60719,3.7437966,0.1227096,1.338371,1.4345437,0.6556794,-3.2547677,-0.68211704,-0.40707314,-59.85463,12.392009,1.5306424,489.45618,0.38696393,1269.1383,0.13545026,-32.123615,-1.9096123,1447.8425,0.16083902,-37.309116,-1.5591449,2473.9146,0.10769586,-42.362495,-1.3291757,-10.643765,-0.2812601,18.968224,0.20747837,-0.02345319,-1.1176507,-0.015060925,-0.45234844,-9.087153,16.988806,-0.03416267,-0.01453736,2.9542425,2.3820126,0.35542056,0.7700313,0.06097222,0.041970875
deam_65,27.477022,0.39226228,17.191559,23.999737,40.976692,23.785133,311.30804,462.74152,142.01672,176.52971,2.5376205,0.2838758,1.9641955,2.5472498,3.127425,1.1632295,23.479954,17.623123,8.829457,6.69683,0.056525573,1.837594,1.2826879,0.71863633,1.0202215,4.533209,6.0363374,2.4284468,11.065129,1.2329099,603.1766,0.44032997,1183.0975,0.2080174,-41.302532,-1.6212807,1591.1351,0.18549693,-38.972717,-1.5624784,2570.8777,0.13487203,-40.29007,-1.4983207,-7.3914623,-0.8904119,13.436386,0.6563002,-0.013284274,-2.7918944,-0.013382065,-0.8048481,-4.9594307,10.525462,-0.02287781,-0.010936201,2.8209684,2.5133452,0.3319469,0.31856108,0.057764705,0.05243206
deam_67,26.004366,0.32612142,18.874374,24.036856,35.799206,16.924831,385.95776,574.5185,156.17967,186.98923,2.8685825,0.24913824,2.279996,2.8992891,3.3999891,1.1199932,25.723179,17.484116,15.445477,10.8835,0.08701237,1.5533032,1.4182518,0.63230747,-0.22491655,-15.077619,4.756299,2.5722613,10.265215,1.0617248,547.35004,0.4088886,1167.2957,0.18887891,-51.961597,-1.39413,1529.1614,0.1787589,-49.472866,-1.3594939,2501.22,0.123988345,-50.86499,-1.3087635,-7.3412766,-0.60435617,14.132733,0.41587603,-0.017863078,-1.9102983,-0.013238528,-0.781436,-4.8337364,11.710502,-0.022680553,-0.008590355,4.2841287,3.3340745,0.23219998,0.26344356,0.060088497,0.061866187
deam_68,25.369755,0.2258402,20.159351,24.75184,29.723427,9.564075,107.11106,129.82968,81.3545,75.47533,2.6066823,0.24167202,2.0838838,2.5354445,3.0970128,1.013129,22.729465,12.047322,5.7079325,2.2765052,0.0715204,1.4281286,1.4416692,0.5454638,-0.65945905,-3.8626454,4.7481203,2.1532974,18.536379,0.55221176,787.4871,0.332935,1296.8395,0.14700413,-2.61446,-5.3555975,1757.8234,0.16310766,-8.345769,-1.5521432,2831.1584,0.119770765,-14.728375,-0.8828516,-9.988052,-0.25969997,18.355934,0.2366469,0.031473238,0.5537702,-0.009110337,-0.704941,-9.851706,19.082832,0.037431866,-0.008843836,2.5527194,0.11113581,8.957999,3.6907854,0.03,0.014142135
deam_69,32.3858,0.2641479,23.891865,31.534252,40.821808,16.929943,205.3902,304.78934,108.31624,99.526306,1.0523171,0.47836375,0.5888502,0.99560237,1.5089831,0.92013294,16.14512,10.649719,4.1657677,1.9773835,0.067097016,1.5320159,1.5202192,0.53507745,1.9396024,1.9912694,1.6923513,8.220301,10.978944,1.2810395,720.0428,0.34724912,1393.1837,0.18267912,5.3627687,6.558936,1700.3217,0.14173457,-3.0398207,-9.8183,2609.5283,0.08682866,-2.3285275,-12.944242,-9.813745,-0.7523994,15.038724,0.633895,0.14250019,0.13465501,-0.020952156,-0.5128411,-5.9733357,11.438817,0.12427775,-0.012635649,2.3529413,0.42250392,2.3105261,2.303895,0.048461538,0.02904801
deam_70,21.66443,0.29619324,17.010578,19.779146,24.877983,7.867405,163.23796,161.93048,98.1873,112.310936,2.4683695,0.2112034,2.0036595,2.4662135,2.909835,0.9061756,13.489026,8.698972,5.85648,3.8006105,0.07738706,1.6512144,1.3207467,0.6952019,0.085633114,37.784992,6.176348,1.9403206,16.346603,0.57666755,630.0267,0.45996875,1226.6221,0.17513928,-16.80373,-2.0900834,1631.8215,0.18663524,-21.752752,-1.5034901,2616.9453,0.12724924,-24.396532,-1.318994,-10.485199,-0.35906562,17.39793,0.30518293,-0.019097304,-1.6928412,-0.010916914,-0.817348,-8.015032,14.715476,-0.026745062,-0.0049957773,2.308546,0.8894819,1.0769999,1.1938617,0.035555556,0.023778817
deam_71,22.883657,0.35093093,16.205767,21.560255,27.710743,11.504976,209.97722,269.03293,131.36804,287.3643,7.792856,0.24858738,6.1431437,7.895829,9.554554,3.4114103,38.109818,18.118893,28.482681,18.038633,0.0636295,1.8019443,0.36528447,1.2578996,0.15614054,18.98287,5.2653418,2.4358072,11.185195,0.9677552,550.7458,0.3032076,1208.8473,0.20850307,-23.179626,-1.8984379,1470.1613,0.1725481,-23.75984,-1.7881442,2463.0806,0.10874338,-30.28931,-1.3495402,-6.993824,-0.69839746,18.111729,0.32913604,-0.044999097,-0.64442694,-0.012305518,-0.6563443,-2.426027,13.707394,-0.045887906,-0.008860027,3.354065,1.0676156,0.86958337,0.838734,0.071379304,0.072527
deam_72,25.149452,0.29409504,19.016779,23.98327,27.16527,8.148491,269.4485,323.54288,151.21288,147.1829,4.8469005,0.22799323,3.8952012,4.887894,5.7462387,1.8510375,28.040442,16.555077,13.75921,7.5422325,0.0908775,1.5898219,1.2404109,0.6224158,-1.0944482,-2.6892974,5.1678934,2.6227868,8.352407,1.4447576,537.4569,0.39219403,1183.8627,0.18532772,-36.219845,-1.7118878,1515.4779,0.15811811,-35.849754,-1.6186857,2478.768,0.10469264,-37.45987,-1.5339477,-5.9430604,-0.6014055,12.226096,0.38530028,-0.014659033,-1.8133944,-0.01489437,-0.54767644,-5.310706,11.920783,-0.014955992,-0.013121557,3.0632632,2.4911032,0.3400893,0.35890582,0.04921348,0.035670932
deam_73,27.638224,0.36788183,18.595467,25.560837,40.397346,21.80188,168.62552,147.13022,94.37744,114.78713,2.81968,0.6462765,1.3529074,1.9526345,4.8057265,3.452819,30.103357,18.712357,18.803371,16.331474,0.05687784,1.8716813,1.2568765,0.70619416,2.2333088,1.9957656,8.105213,1.0901393,17.699013,0.7304531,566.2702,0.48924595,1270.7953,0.20000401,-15.459779,-1.7938865,1591.172,0.19596536,-19.45011,-1.2913138,2574.833,0.12681748,-21.309086,-1.1905903,-12.828957,-0.72657037,21.328623,0.48652864,-0.017208494,-1.8388798,-0.017461978,-0.52780855,-12.289474,19.684044,-0.0035527921,-0.01692797,1.9533851,0.4667704,2.1033332,1.8647159,0.029000001,0.012206555
deam_74,25.98218,0.3240287,18.88873,24.17318,33.38972,14.500992,396.32095,573.433,126.86503,265.91992,0.99811226,0.88870436,0.20539765,0.7565857,1.6530991,1.4477015,15.978971,9.614092,14.35137,10.31102,0.0774529,1.6436174,1.5409188,0.92355645,3.4583757,1.6139035,6.2282815,2.1414948,26.25685,0.44639632,490.81763,0.37015086,1283.6323,0.18093568,-65.90449,-1.3114477,1490.5615,0.16095883,-70.86192,-1.1093315,2493.921,0.11553524,-75.62457,-0.99594575,-16.625488,-0.4710392,27.155436,0.3488338,0.027220845,1.955886,-0.026093097,-0.5395727,-7.6181126,15.086436,0.0044913744,-0.009227189,3.2652154,1.8687431,0.37464285,0.37326565,0.1512987,0.22370757
deam_76,18.850298,0.2395176,16.074066,16.871893,22.07206,5.9979935,104.963844,115.51176,59.520317,64.20996,2.5703251,0.4167518,1.6357446,2.3839583,3.4761348,1.8403902,36.261013,22.73023,12.591684,11.158406,0.06878984,1.2672764,1.5616581,0.68651354,-0.741798,-6.3146076,-0.62959445,-34.785576,23.058802,0.948738,612.9203,0.31953424,1538.5951,0.11571015,-35.07689,-1.3768868,1602.1157,0.1526241,-45.023376,-1.0023496,2592.205,0.12541771,-49.85118,-0.8815762,-22.682312,-0.30865127,31.00712,0.26272175,-0.06340172,-0.47748798,-0.022839073,-0.29603583,-17.705463,24.788973,-0.049949426,-0.022090144,2.665482,1.5124556,0.592647,0.7292051,0.061372545,0.051259417
deam_77,28.443016,0.20987155,22.046268,28.94307,34.02377,11.977501,94.36852,89.47682,60.73188,85.03069,5.0458794,0.26797396,3.7501433,5.071719,6.221131,2.4709876,19.796158,13.678896,7.4291706,5.0467205,0.040835995,1.6828398,1.0349232,0.55062014,0.81233567,3.756008,3.584454,2.4247277,13.583861,0.69859743,520.8053,0.36874107,1289.7479,0.15783824,-8.341246,-2.0365958,1465.6488,0.15961765,-10.916593,-1.4740232,2487.1743,0.11392322,-17.32846,-0.935555,-7.5444746,-0.55646324,17.068579,0.404516,0.008540275,3.931273,-0.014389183,-0.5892631,-6.2558107,14.928533,-0.0057171793,-0.007554366,1.5548645,0.17793594,5.5787497,5.098849,0.04,0.014142135
deam_78,22.549812,0.39111272,15.556234,17.069712,33.714603,18.15837,114.85226,120.54572,67.73531,71.93656,1.1203258,0.739135,0.42595193,0.8635113,1.7879226,1.3619707,11.033943,7.5084305,6.26711,5.1479692,0.061762914,2.0495105,1.1202847,0.80461395,3.5813181,1.4345615,7.448978,3.5818949,29.303898,0.6036396,548.3459,0.4408931,1353.018,0.17944025,-16.032482,-1.4617692,1586.8129,0.20306113,-29.44829,-0.71601295,2671.6287,0.121546194,-36.15809,-0.56533533,-23.418913,-0.34342805,33.84496,0.2910751,-0.04716582,-0.99606633,-0.020784583,-0.6397603,-3.190569,9.363961,-0.048119854,-0.0028958165,1.4882275,0.24466193,4.0236363,3.1263318,0.06285714,0.040607627
deam_79,30.660566,0.36484462,19.72311,28.837341,41.302635,21.579525,289.2828,384.75137,168.5781,239.74176,2.3191385,0.35589802,1.5162021,2.39461,3.0860114,1.5698093,22.25382,15.536056,9.7052555,5.293654,0.07357574,1.6915997,1.3494173,0.6528859,-0.12670049,-31.277767,6.3922367,2.7961326,10.651858,1.3630093,681.72034,0.46061894,1079.7886,0.2531553,-48.313366,-1.4415908,1692.1735,0.19319114,-37.824005,-1.6206344,2681.822,0.12373435,-39.366158,-1.5309459,-5.655601,-0.93669814,13.007181,0.4190114,-0.017022053,-2.2688513,-0.0091338325,-1.1971729,-5.352249,11.617829,-0.012152893,-0.010689838,3.620613,2.690683,0.30892563,0.27032202,0.056904763,0.043149136
deam_80,20.013779,0.30284092,14.765316,21.064678,24.032358,9.267042,239.8282,448.45233,147.50471,260.9951,2.7767382,0.49558592,1.3897024,2.7416427,3.8199086,2.4302063,43.24275,31.229319,11.851774,7.008777,0.07601698,1.7643211,1.323148,0.7070795,-1.1126138,-3.5374238,2.4771566,6.411326,22.236763,0.7723998,548.02155,0.43492928,1325.088,0.17657499,-48.69074,-1.6219778,1564.8611,0.16831486,-55.805218,-1.3054013,2567.823,0.1180216,-58.485046,-1.217965,-15.110285,-0.514717,23.524567,0.44868368,-0.01644073,-3.8727453,-0.021980053,-0.50740653,-12.063199,18.335705,-0.05373459,-0.015984114,2.5083241,2.71292,0.27795082,0.29833674,0.087083325,0.10201019
deam_81,20.6199,0.5838713,12.333424,14.070262,34.792217,22.458794,203.42337,200.01921,129.30325,181.4088,5.637497,0.29732245,3.9185646,6.0094223,7.1590643,3.2404997,35.022003,26.483225,11.450054,6.5347834,0.07325492,1.7106082,0.7768147,0.6935653,-1.4952956,-1.8369578,5.9464383,4.849013,7.6189713,2.477126,534.44385,0.3250763,1131.7373,0.22516827,-50.360012,-1.3021032,1492.6598,0.1571066,-44.13284,-1.3966131,2452.2383,0.10531016,-45.70969,-1.3347311,-8.32635,-0.66064644,15.023708,0.48680586,-0.074348055,-0.35286766,-0.01051327,-0.8748305,-8.911528,16.899675,-0.07912598,-0.008852585,2.221235,2.6017346,0.3165812,0.37680423,0.063658535,0.06925584
deam_82,28.200403,0.3822257,14.621524,33.501972,38.06546,23.443935,147.2206,146.02086,75.460045,84.62034,1.6252134,0.42642185,0.96030515,1.5048409,2.3049622,1.344657,9.717165,5.8476214,4.889945,4.2327256,0.0754472,1.8346444,1.3069278,0.64898694,3.7289162,1.5545521,7.5726266,2.6716886,33.83368,0.4793187,562.4934,0.36280042,1350.5425,0.15414867,-12.014725,-1.5536143,1569.847,0.2434574,-25.402533,-0.6992114,2775.482,0.1361241,-34.43021,-0.46748284,-24.46055,-0.25953802,35.193966,0.1857832,-0.010436215,-3.1094844,-0.035716604,-0.3369001,-21.869184,29.235262,-0.016535373,-0.03151876,1.6881386,0.13345195,7.4449997,3.1709082,0.049999997,0.029439203
deam_83,32.619793,0.2893537,21.107632,33.051327,43.094063,21.986431,356.59604,542.08154,146.92482,183.44254,2.0383954,0.25061923,1.7381746,1.9998739,2.2856293,0.5474547,12.6459055,7.6254916,6.1562057,4.1509237,0.04900456,1.9278417,1.0854836,0.55088985,0.006784067,559.79553,3.7116172,2.5030296,6.3883896,1.5944004,586.74896,0.4002214,1108.965,0.22370479,-58.710934,-1.3849835,1622.7463,0.15775901,-47.69038,-1.5070739,2544.0886,0.112854175,-45.835052,-1.5889846,-2.4253504,-1.9384409,7.1346927,0.95600367,0.028875567,1.1283464,-0.011587813,-0.80011845,-2.6499383,7.5154824,0.014461809,-0.009061103,2.6876943,3.225089,0.23613791,0.21858223,0.060960002,0.046962503
deam_84,24.839245,0.32247385,18.933563,23.72414,30.016138,11.082575,280.6266,474.95673,148.9044,151.7954,3.5388534,0.20927975,3.0320501,3.5303688,4.117719,1.085669,23.31742,19.375767,9.505997,5.3221307,0.0765345,1.6704838,1.1862584,0.6645277,-0.43322822,-6.8954635,3.5394864,4.176722,6.790716,2.0751987,501.1536,0.41645685,1122.6547,0.17391753,-32.32867,-1.7829884,1524.8473,0.14325802,-33.32828,-1.5650921,2461.1904,0.10011103,-31.375252,-1.6812901,-5.376325,-0.7181867,10.062514,0.55675447,-0.012185493,-2.0674367,-0.015725836,-0.5762284,-4.506392,9.316389,-0.021439774,-0.013937763,2.6859045,2.5338964,0.34149122,0.34667397,0.04105882,0.03754287
deam_85,18.656052,0.23414247,16.455845,18.895449,19.18848,2.7326355,258.0505,513.15,145.3636,408.982,2.3824575,0.18835476,2.104886,2.3803127,2.7169561,0.6120701,9.60274,5.2913947,4.742764,2.8199935,0.048375607,1.4234477,1.1140579,0.6981098,-0.776931,-3.4892325,5.4028754,2.9801514,12.211106,0.50093096,510.2171,0.2797596,1199.598,0.19139585,-29.66127,-1.6920786,1425.0383,0.15472473,-32.521217,-1.4900489,2420.9817,0.09708727,-36.6403,-1.2880056,-9.041103,-0.36938736,17.301613,0.22341572,-0.036281135,-0.5517336,-0.015414178,-0.535704,-5.614781,13.3282795,-0.019395845,-0.012161829,2.732119,2.0685053,0.4283871,0.61416316,0.04640625,0.037970677
deam_86,22.228119,0.45054227,16.918919,19.036238,24.123556,7.2046375,189.29742,191.25757,255.15186,501.86407,2.7245088,0.56804883,1.1544282,2.6439466,4.1316595,2.9772313,34.767864,27.323034,12.313948,10.063119,0.08963942,1.4934487,1.5380446,0.68927693,-1.5825082,-2.5835938,6.6347914,3.4503899,14.830015,1.2648145,614.0172,0.4070602,1182.2933,0.22526526,-46.61998,-1.3003021,1614.8054,0.19152784,-46.151848,-1.244863,2653.1562,0.13075577,-49.54486,-1.1340688,-11.935428,-0.80173653,20.916172,0.5125657,-0.05673112,-0.5705283,-0.010526615,-1.0052025,-6.901686,14.561829,-0.04997392,-0.0059602973,2.774695,2.6894867,0.31008264,0.43814883,0.052921347,0.040005673
deam_87,20.934319,0.27075997,16.92644,19.160553,24.143833,7.217394,144.93304,167.3183,96.582726,101.797386,4.568265,0.22845094,3.725807,4.584191,5.4665966,1.7407897,21.13291,13.116301,11.5602665,9.202868,0.0661433,1.8385379,1.0132927,0.73298764,-0.37574595,-8.263011,2.4923913,5.42842,14.817643,0.99374384,597.68494,0.35040638,1474.9626,0.13839339,-13.14954,-2.6876853,1548.4293,0.15460166,-19.586624,-1.7087967,2458.5593,0.121162355,-22.63836,-1.4671348,-11.044038,-0.4865174,17.017733,0.43645522,-0.021984577,-1.2365139,-0.019630851,-0.353168,-4.3981905,9.194514,-0.010910295,-0.010317514,2.0199778,0.75572354,1.2644117,0.86258894,0.046296295,0.031168379
